blink_rate,gaze_score,head_deviation,focus_label,gaze_score
0.0,,0.4,4,100.0
0.0,,0.2,4,100.0
0.0,,0.7,4,100.0
0.0,,0.7,4,100.0
0.0,,0.0,4,100.0
0.0,,0.2,4,100.0
0.0,,0.8,4,100.0
0.0,,0.7,4,100.0
0.0,,0.2,3,100.0
0.0,,0.6,3,100.0
0.0,,0.7,3,100.0
0.0,,0.5,3,100.0
0.0,,0.5,3,100.0
0.0,,0.8,3,100.0
0.0,,0.7,3,100.0
0.0,,0.6,3,100.0
0.0,,0.2,3,100.0
0.0,,0.4,3,100.0
0.0,,0.3,3,100.0
0.0,,0.0,3,100.0
0.0,,1.1,3,100.0
0.0,,0.1,3,100.0
0.0,,0.0,3,100.0
0.0,,1.0,3,100.0
0.0,,1.4,3,100.0
0.0,,1.1,3,100.0
0.0,,1.2,3,100.0
0.0,,0.4,3,100.0
0.0,,1.0,3,100.0
0.0,,3.0,3,100.0
0.0,,2.7,3,100.0
0.0,,3.2,3,100.0
0.0,,6.2,3,100.0
0.0,,6.2,3,100.0
0.0,,6.8,3,100.0
0.0,,7.9,3,100.0
0.0,,9.5,3,100.0
0.0,,9.0,3,100.0
0.0,,8.9,3,100.0
0.0,,8.0,3,100.0
0.0,,6.8,3,100.0
0.0,,6.4,3,100.0
0.0,,6.0,3,100.0
0.0,,6.0,3,100.0
0.0,,6.4,3,100.0
0.0,,6.7,3,100.0
0.0,,7.5,3,100.0
0.0,,8.1,3,100.0
0.0,,8.5,3,100.0
0.0,,8.3,3,100.0
0.0,,10.3,3,100.0
0.0,,9.5,3,100.0
0.0,,9.4,3,100.0
0.0,,10.1,3,100.0
0.0,,9.9,3,100.0
0.0,,10.5,3,100.0
0.0,,10.2,3,100.0
0.0,,9.2,3,100.0
0.0,,9.9,3,100.0
0.0,,8.9,3,100.0
0.0,,7.5,3,100.0
0.0,,7.6,3,100.0
0.0,,7.0,3,100.0
0.0,,8.0,3,100.0
0.0,,6.4,3,100.0
0.0,,6.4,3,100.0
0.0,,6.1,3,100.0
0.0,,5.6,3,100.0
0.0,,4.3,3,100.0
0.0,,4.9,3,100.0
0.0,,3.7,3,100.0
0.0,,5.0,3,100.0
0.0,,5.0,3,100.0
0.0,,4.0,3,100.0
0.0,,2.6,3,100.0
0.0,,1.4,3,100.0
0.0,,2.0,3,100.0
0.0,,1.9,3,100.0
0.0,,2.1,3,100.0
0.0,,2.6,3,100.0
0.0,,2.1,3,100.0
0.0,,3.7,3,100.0
0.0,,4.4,3,100.0
0.0,,3.3,3,100.0
0.0,,3.8,3,100.0
0.0,,4.7,3,100.0
0.0,,3.6,3,100.0
0.0,,6.1,3,100.0
0.0,,4.3,3,100.0
0.0,,5.7,3,100.0
0.0,,6.7,3,100.0
0.0,,6.1,3,100.0
0.0,,7.6,3,100.0
0.0,,8.1,3,100.0
0.0,,8.0,3,100.0
0.0,,8.5,3,100.0
0.0,,8.6,3,100.0
0.0,,8.7,3,100.0
0.0,,10.1,3,100.0
0.0,,10.7,3,100.0
0.0,,10.2,3,100.0
0.0,,10.5,3,100.0
0.0,,9.8,3,100.0
0.0,,10.2,3,100.0
0.0,,10.3,3,100.0
0.0,,12.0,3,100.0
0.0,,11.4,3,100.0
0.0,,11.9,3,100.0
0.0,,11.0,3,100.0
0.0,,10.9,3,100.0
0.0,,12.1,3,100.0
0.0,,11.2,3,100.0
0.0,,9.8,3,100.0
0.0,,11.0,3,100.0
0.0,,11.1,3,100.0
0.0,,10.2,3,100.0
0.0,,11.1,3,100.0
0.0,,11.9,3,100.0
0.0,,8.9,3,100.0
0.0,,11.2,3,100.0
0.0,,9.3,3,100.0
0.0,,9.6,3,100.0
0.0,,9.9,3,100.0
0.0,,8.4,3,100.0
0.0,,9.5,3,100.0
0.0,,10.4,3,100.0
0.0,,10.6,3,100.0
0.0,,10.2,3,100.0
0.0,,9.9,3,100.0
0.0,,10.8,3,100.0
0.0,,10.1,3,100.0
0.0,,9.2,3,100.0
0.0,,9.8,3,100.0
0.0,,10.5,3,100.0
0.0,,10.4,3,100.0
0.0,,10.0,3,100.0
0.0,,9.4,3,100.0
0.0,,9.1,3,100.0
0.0,,9.0,3,100.0
0.0,,7.1,3,100.0
0.0,,7.1,3,100.0
0.0,,7.1,3,100.0
0.0,,7.1,3,100.0
0.0,,7.3,3,100.0
0.0,,6.6,3,100.0
0.0,,5.8,3,100.0
0.0,,6.1,3,100.0
0.0,,5.5,3,100.0
0.0,,6.0,3,100.0
0.0,,5.0,3,100.0
0.0,,5.2,3,100.0
0.0,,5.4,3,100.0
0.0,,6.1,3,100.0
0.0,,6.2,3,100.0
0.0,,7.3,3,100.0
0.0,,8.1,3,100.0
0.0,,9.2,3,100.0
0.0,,10.0,3,100.0
0.0,,10.2,3,100.0
0.0,,9.6,3,100.0
0.0,,8.2,3,100.0
0.0,,7.2,3,100.0
0.0,,7.3,3,100.0
0.0,,7.7,3,100.0
0.0,,6.8,3,100.0
0.0,,7.7,3,100.0
0.0,,7.6,3,100.0
0.0,,6.9,3,100.0
0.0,,7.1,3,100.0
0.0,,8.8,3,100.0
0.0,,8.6,3,100.0
0.0,,9.3,3,100.0
0.0,,9.5,3,100.0
0.0,,10.9,3,100.0
0.0,,10.8,3,100.0
0.0,,9.5,3,100.0
0.0,,11.6,3,100.0
0.0,,9.4,3,100.0
0.0,,10.8,3,100.0
0.0,,10.1,3,100.0
0.0,,8.9,3,100.0
0.0,,7.2,3,100.0
0.0,,6.3,3,100.0
0.0,,6.7,3,100.0
0.0,,5.7,3,100.0
0.0,,6.1,3,100.0
0.0,,6.5,3,100.0
0.0,,7.3,3,100.0
0.0,,7.0,3,100.0
0.0,,8.7,3,100.0
0.0,,8.1,3,100.0
0.0,,9.2,3,100.0
0.0,,10.1,3,100.0
0.0,,10.4,3,100.0
0.0,,10.8,3,100.0
0.0,,10.6,3,100.0
0.0,,11.4,3,100.0
0.0,,9.9,3,100.0
0.0,,10.2,3,100.0
0.0,,10.6,3,100.0
0.0,,10.4,3,100.0
0.0,,10.9,3,100.0
0.0,,11.2,3,100.0
0.0,,10.7,3,100.0
0.0,,11.7,3,100.0
0.0,,11.8,3,100.0
0.0,,11.3,3,100.0
0.0,,12.2,3,100.0
0.0,,11.5,3,100.0
0.0,,12.5,3,100.0
0.0,,11.6,3,100.0
0.0,,11.9,3,100.0
0.0,,11.9,3,100.0
0.0,,11.7,3,100.0
0.0,,12.6,3,100.0
0.0,,12.7,3,100.0
0.0,,11.2,3,100.0
0.0,,11.2,3,100.0
0.0,,11.3,3,100.0
0.0,,10.5,3,100.0
0.0,,10.8,3,100.0
0.0,,11.2,3,100.0
0.0,,10.4,3,100.0
0.0,,10.9,3,100.0
0.0,,10.1,3,100.0
0.0,,11.5,3,100.0
0.0,,10.6,3,100.0
0.0,,11.9,3,100.0
0.0,,11.1,3,100.0
0.0,,10.5,3,100.0
0.0,,11.1,3,100.0
0.0,,12.3,3,100.0
0.0,,12.1,3,100.0
0.0,,12.1,3,100.0
0.0,,11.9,3,100.0
0.0,,10.8,3,100.0
0.0,,11.3,3,100.0
0.0,,11.7,3,100.0
0.0,,12.0,3,100.0
0.0,,11.2,3,100.0
0.0,,11.3,3,100.0
0.0,,11.2,3,100.0
0.0,,12.2,3,100.0
0.0,,11.9,3,100.0
0.0,,9.8,3,100.0
0.0,,11.3,3,100.0
0.0,,10.7,3,100.0
0.0,,10.3,3,100.0
0.0,,10.2,3,100.0
0.0,,9.2,3,100.0
0.0,,8.6,3,100.0
0.0,,7.6,3,100.0
0.0,,8.3,3,100.0
0.0,,7.4,3,100.0
0.0,,7.3,3,100.0
0.0,,6.7,3,100.0
0.0,,5.7,3,100.0
0.0,,6.3,3,100.0
0.0,,7.4,3,100.0
0.0,,7.0,3,100.0
0.0,,7.4,3,100.0
0.0,,5.4,3,100.0
0.0,,6.8,3,100.0
0.0,,5.9,3,100.0
0.0,,5.7,3,100.0
0.0,,4.6,3,100.0
0.0,,4.6,3,100.0
0.0,,5.6,3,100.0
0.0,,6.0,3,100.0
0.0,,6.8,3,100.0
0.0,,8.4,3,100.0
0.0,,8.5,3,100.0
0.0,,8.1,3,100.0
0.0,,7.9,3,100.0
0.0,,10.2,3,100.0
0.0,,10.4,3,100.0
0.0,,11.2,3,100.0
0.0,,11.4,3,100.0
0.0,,11.6,3,100.0
0.0,,11.7,3,100.0
0.0,,12.5,3,100.0
0.0,,13.0,3,100.0
0.0,,12.7,3,100.0
0.0,,11.9,3,100.0
0.0,,13.0,3,100.0
0.0,,11.6,3,100.0
0.0,,11.5,3,100.0
0.0,,10.5,3,100.0
0.0,,11.9,3,100.0
0.0,,11.3,3,100.0
0.0,,10.0,3,100.0
0.0,,10.1,3,100.0
0.0,,11.2,3,100.0
0.0,,12.1,3,100.0
0.0,,10.6,3,100.0
0.0,,11.2,3,100.0
0.0,,11.3,3,100.0
0.0,,9.3,3,100.0
0.0,,9.3,3,100.0
0.0,,8.9,3,100.0
0.0,,8.3,3,100.0
0.0,,7.1,3,100.0
0.0,,8.2,3,100.0
0.0,,7.7,3,100.0
0.0,,7.9,3,100.0
0.0,,8.2,3,100.0
0.0,,6.1,3,100.0
0.0,,6.0,3,100.0
0.0,,5.5,3,100.0
0.0,,4.1,3,100.0
0.0,,5.8,3,100.0
0.0,,4.9,3,100.0
0.0,,4.9,3,100.0
0.0,,5.8,3,100.0
0.0,,5.3,3,100.0
0.0,,6.3,3,100.0
0.0,,4.2,3,100.0
0.0,,4.8,3,100.0
0.0,,5.1,3,100.0
0.0,,5.8,3,100.0
0.0,,5.6,3,100.0
0.0,,7.4,3,100.0
0.0,,8.7,3,100.0
0.0,,8.8,3,100.0
0.0,,10.0,3,100.0
0.0,,9.6,3,100.0
0.0,,11.3,3,100.0
0.0,,12.1,3,100.0
0.0,,12.6,3,100.0
0.0,,13.0,3,100.0
0.0,,12.2,3,100.0
0.0,,12.9,3,100.0
0.0,,13.6,3,100.0
0.0,,13.0,3,100.0
0.0,,13.2,3,100.0
0.0,,13.8,3,100.0
0.0,,15.0,3,100.0
0.0,,15.1,3,100.0
0.0,,16.6,3,100.0
0.0,,16.3,3,100.0
0.0,,17.3,3,100.0
0.0,,17.3,3,100.0
0.0,,19.7,3,100.0
0.0,,19.5,3,100.0
0.0,,18.8,3,100.0
0.0,,18.7,3,100.0
0.0,,18.6,3,100.0
0.0,,19.4,3,100.0
0.0,,17.4,3,100.0
0.0,,17.1,3,100.0
0.0,,16.6,3,100.0
0.0,,16.6,3,100.0
0.0,,15.9,3,100.0
0.0,,14.6,3,100.0
0.0,,12.9,3,100.0
0.0,,13.6,3,100.0
0.0,,12.9,3,100.0
0.0,,12.4,3,100.0
0.0,,12.2,3,100.0
0.0,,10.8,3,100.0
0.0,,11.1,3,100.0
0.0,,9.3,3,100.0
0.0,,10.8,3,100.0
0.0,,9.7,3,100.0
0.0,,9.7,3,100.0
0.0,,8.4,3,100.0
0.0,,8.4,3,100.0
0.0,,6.7,3,100.0
0.0,,7.7,3,100.0
0.0,,6.5,3,100.0
0.0,,7.6,3,100.0
0.0,,6.2,3,100.0
0.0,,8.4,3,100.0
0.0,,8.0,3,100.0
0.0,,6.8,3,100.0
0.0,,7.6,3,100.0
0.0,,7.4,3,100.0
0.0,,7.2,3,100.0
0.0,,8.0,3,100.0
0.0,,8.4,3,100.0
0.0,,9.8,3,100.0
0.0,,7.8,3,100.0
0.0,,10.6,3,100.0
0.0,,8.8,3,100.0
0.0,,8.8,3,100.0
0.0,,9.5,3,100.0
0.0,,8.4,3,100.0
0.0,,9.5,3,100.0
0.0,,10.3,3,100.0
0.0,,10.0,3,100.0
0.0,,9.0,3,100.0
0.0,,9.6,3,100.0
0.0,,9.7,3,100.0
0.0,,10.0,3,100.0
0.0,,9.3,3,100.0
0.0,,9.9,3,100.0
0.0,,10.3,3,100.0
0.0,,10.2,3,100.0
0.0,,10.1,3,100.0
0.0,,10.6,3,100.0
0.0,,9.9,3,100.0
0.0,,9.8,3,100.0
0.0,,9.5,3,100.0
0.0,,9.4,3,100.0
0.0,,10.3,3,100.0
0.0,,10.1,3,100.0
0.0,,10.4,3,100.0
0.0,,8.9,3,100.0
0.0,,10.4,3,100.0
0.0,,10.1,3,100.0
0.0,,10.2,3,100.0
0.0,,11.1,3,100.0
0.0,,10.4,3,100.0
0.0,,10.4,3,100.0
0.0,,9.6,3,100.0
0.0,,10.6,3,100.0
0.0,,10.0,3,100.0
0.0,,10.1,3,100.0
0.0,,10.2,3,100.0
0.0,,10.8,3,100.0
0.0,,10.2,3,100.0
0.0,,10.6,3,100.0
0.0,,10.1,3,100.0
0.0,,10.0,3,100.0
0.0,,11.8,3,100.0
0.0,,10.6,3,100.0
0.0,,11.8,3,100.0
0.0,,9.4,3,100.0
2.33,,11.7,3,100.0
2.33,,10.6,3,100.0
2.32,,11.8,3,100.0
2.32,,10.7,3,100.0
2.31,,10.2,3,100.0
2.31,,12.1,3,100.0
2.3,,11.3,3,100.0
2.3,,11.2,3,100.0
2.29,,10.9,3,100.0
2.28,,10.9,3,100.0
2.28,,11.4,3,100.0
2.27,,10.8,3,100.0
2.27,,11.3,3,100.0
2.26,,12.1,3,100.0
2.26,,10.3,3,100.0
2.25,,12.0,3,100.0
2.25,,11.4,3,100.0
2.24,,11.2,3,100.0
2.24,,12.2,3,100.0
2.23,,12.6,3,100.0
2.23,,11.9,3,100.0
2.22,,11.7,3,100.0
2.22,,12.0,3,100.0
2.21,,11.7,3,100.0
2.21,,12.0,3,100.0
2.2,,11.7,3,100.0
2.2,,11.6,3,100.0
4.39,,11.3,3,100.0
4.38,,11.6,3,100.0
4.37,,12.0,3,100.0
4.36,,12.2,3,100.0
4.35,,12.1,3,100.0
4.34,,10.6,3,100.0
4.33,,12.7,3,100.0
4.32,,11.6,3,100.0
4.31,,11.7,3,100.0
4.3,,11.6,3,100.0
6.44,,12.0,3,100.0
6.43,,11.4,3,100.0
6.42,,12.2,3,100.0
6.4,,11.4,3,100.0
6.39,,11.1,3,100.0
6.37,,11.3,3,100.0
6.36,,11.0,3,100.0
6.35,,11.6,3,100.0
6.33,,11.9,3,100.0
6.32,,12.4,3,100.0
6.31,,12.5,3,100.0
6.29,,12.7,3,100.0
6.28,,13.2,3,100.0
6.27,,12.7,3,100.0
6.25,,12.7,3,100.0
6.24,,12.5,3,100.0
6.23,,11.5,3,100.0
6.22,,12.3,3,100.0
6.2,,12.6,3,100.0
6.19,,12.5,3,100.0
6.18,,11.9,3,100.0
6.16,,12.7,3,100.0
6.15,,11.9,3,100.0
6.14,,11.8,3,100.0
6.13,,12.1,3,100.0
6.11,,12.4,3,100.0
6.1,,12.8,3,100.0
6.09,,13.3,3,100.0
6.08,,12.2,3,100.0
6.06,,13.6,3,100.0
6.05,,14.3,3,100.0
6.04,,14.6,3,100.0
6.03,,15.9,3,100.0
6.01,,16.6,3,100.0
6.0,,16.8,3,100.0
5.99,,16.0,3,100.0
5.98,,16.6,3,100.0
5.97,,16.3,3,100.0
5.96,,18.3,3,100.0
5.94,,19.0,3,100.0
5.93,,18.9,3,100.0
5.92,,18.5,3,100.0
5.91,,20.1,3,100.0
5.9,,19.8,3,100.0
5.89,,19.0,3,100.0
5.87,,17.9,3,100.0
5.86,,17.2,3,100.0
5.85,,16.5,3,100.0
5.84,,15.8,3,100.0
7.77,,16.4,3,100.0
7.76,,15.2,3,100.0
7.74,,16.4,3,100.0
7.73,,16.1,3,100.0
7.71,,16.8,3,100.0
9.62,,17.0,3,100.0
9.6,,16.2,3,100.0
11.5,,16.0,3,100.0
11.48,,15.4,3,100.0
11.46,,15.2,3,100.0
11.44,,15.3,3,100.0
11.41,,14.5,3,100.0
11.39,,14.9,3,100.0
13.27,,14.6,3,100.0
13.24,,13.9,3,100.0
13.22,,14.2,3,100.0
13.19,,15.5,3,100.0
13.17,,15.1,3,100.0
13.14,,15.4,3,100.0
13.12,,15.5,3,100.0
13.09,,14.9,3,100.0
13.07,,15.1,3,100.0
13.04,,14.5,3,100.0
13.02,,15.1,3,100.0
13.0,,14.3,3,100.0
12.97,,14.2,3,100.0
12.95,,12.9,3,100.0
12.92,,11.2,3,100.0
12.9,,11.0,3,100.0
12.88,,12.3,3,100.0
12.85,,11.3,3,100.0
12.83,,11.0,3,100.0
12.81,,11.3,3,100.0
12.78,,10.5,3,100.0
12.76,,10.6,3,100.0
12.74,,9.2,3,100.0
12.71,,6.2,3,100.0
12.69,,5.2,3,100.0
12.67,,3.5,3,100.0
12.64,,2.4,3,100.0
12.62,,1.2,3,100.0
12.6,,0.5,3,100.0
12.58,,1.4,3,100.0
12.55,,0.1,3,100.0
12.53,,2.5,3,100.0
12.51,,2.6,3,100.0
12.49,,4.8,3,100.0
12.46,,6.9,3,100.0
12.44,,8.6,3,100.0
12.42,,11.5,3,100.0
12.4,,12.1,3,100.0
12.38,,12.7,3,100.0
12.35,,12.8,3,100.0
12.33,,12.3,3,100.0
12.31,,12.9,3,100.0
12.29,,11.7,3,100.0
12.27,,9.9,3,100.0
12.25,,8.3,3,100.0
12.22,,8.4,3,100.0
12.2,,7.1,3,100.0
12.18,,7.9,3,100.0
12.16,,7.6,3,100.0
12.14,,8.5,3,100.0
12.12,,9.0,3,100.0
12.1,,10.6,3,100.0
12.08,,11.3,3,100.0
12.06,,12.2,3,100.0
12.04,,13.9,3,100.0
12.01,,13.3,3,100.0
11.99,,14.2,3,100.0
11.97,,14.4,3,100.0
11.95,,15.5,3,100.0
11.93,,14.2,3,100.0
11.91,,12.6,3,100.0
11.89,,13.2,3,100.0
11.87,,12.3,3,100.0
11.85,,14.0,3,100.0
11.83,,12.2,3,100.0
11.81,,12.2,3,100.0
11.79,,12.5,3,100.0
11.77,,12.8,3,100.0
11.75,,12.6,3,100.0
11.73,,12.1,3,100.0
11.71,,11.4,3,100.0
11.69,,12.7,3,100.0
11.67,,12.7,3,100.0
11.66,,12.1,3,100.0
11.64,,12.2,3,100.0
11.62,,11.5,3,100.0
11.6,,12.0,3,100.0
11.58,,11.0,3,100.0
11.56,,11.0,3,100.0
11.54,,11.6,3,100.0
11.52,,12.2,3,100.0
11.5,,10.8,3,100.0
11.48,,12.1,3,100.0
11.46,,12.4,3,100.0
11.45,,13.0,3,100.0
11.43,,12.2,3,100.0
11.41,,12.9,3,100.0
11.39,,13.7,3,100.0
11.37,,12.4,3,100.0
11.35,,12.3,3,100.0
11.33,,10.3,3,100.0
11.32,,10.0,3,100.0
11.3,,8.5,3,100.0
11.28,,7.3,3,100.0
11.26,,6.0,3,100.0
11.24,,7.9,3,100.0
11.23,,5.4,3,100.0
11.21,,4.0,3,100.0
11.19,,4.4,3,100.0
11.17,,4.5,3,100.0
11.15,,4.3,3,100.0
11.14,,4.5,3,100.0
11.12,,3.2,3,100.0
11.1,,3.2,3,100.0
11.08,,2.2,3,100.0
11.06,,1.9,3,100.0
11.05,,2.7,3,100.0
11.03,,2.3,3,100.0
11.01,,2.2,3,100.0
11.0,,2.8,3,100.0
10.98,,2.3,3,100.0
10.96,,2.8,3,100.0
10.94,,2.4,3,100.0
10.93,,1.9,3,100.0
10.91,,2.1,3,100.0
10.89,,1.5,3,100.0
10.88,,2.6,3,100.0
10.86,,2.2,3,100.0
10.84,,2.5,3,100.0
10.83,,2.7,3,100.0
10.81,,2.9,3,100.0
10.79,,2.5,3,100.0
10.78,,3.9,3,100.0
10.76,,3.5,3,100.0
10.74,,3.3,3,100.0
10.73,,3.2,3,100.0
10.71,,4.0,3,100.0
10.69,,3.0,3,100.0
10.68,,2.4,3,100.0
10.66,,2.5,3,100.0
10.65,,3.1,3,100.0
12.15,,2.7,3,100.0
12.13,,1.8,3,100.0
12.11,,1.1,3,100.0
12.09,,1.5,3,100.0
12.07,,2.3,3,100.0
12.06,,2.1,3,100.0
12.04,,2.6,3,100.0
12.02,,2.1,3,100.0
12.0,,0.3,3,100.0
11.98,,2.6,3,100.0
11.97,,2.0,3,100.0
11.95,,2.3,3,100.0
11.93,,2.3,3,100.0
11.91,,0.7,3,100.0
11.89,,3.2,3,100.0
11.88,,2.2,3,100.0
11.86,,2.9,3,100.0
11.84,,2.5,3,100.0
11.82,,4.1,3,100.0
11.81,,2.8,3,100.0
11.79,,3.9,3,100.0
11.77,,2.2,3,100.0
11.75,,2.9,3,100.0
11.74,,1.6,3,100.0
11.72,,0.4,3,100.0
11.7,,1.8,3,100.0
11.69,,1.1,3,100.0
11.67,,0.3,3,100.0
11.65,,0.8,3,100.0
11.64,,1.1,3,100.0
11.62,,0.6,3,100.0
11.6,,0.8,3,100.0
11.59,,1.0,3,100.0
11.57,,0.2,3,100.0
11.55,,0.1,3,100.0
11.54,,1.1,3,100.0
12.96,,0.4,3,100.0
12.94,,1.5,3,100.0
12.92,,1.5,3,100.0
12.9,,1.4,3,100.0
12.88,,0.7,3,100.0
12.87,,1.8,3,100.0
12.85,,0.6,3,100.0
12.83,,1.2,3,100.0
12.81,,3.0,3,100.0
12.79,,1.7,3,100.0
12.77,,3.5,3,100.0
12.76,,3.3,3,100.0
12.74,,2.5,3,100.0
12.72,,2.0,3,100.0
12.7,,3.3,3,100.0
12.68,,2.2,3,100.0
12.67,,2.5,3,100.0
12.65,,2.9,3,100.0
12.63,,3.3,3,100.0
12.61,,2.5,3,100.0
12.6,,2.5,3,100.0
12.58,,3.2,3,100.0
12.56,,3.9,3,100.0
12.54,,3.8,3,100.0
12.53,,4.2,3,100.0
12.51,,3.0,3,100.0
12.49,,3.5,3,100.0
12.47,,4.1,3,100.0
12.46,,3.8,3,100.0
12.44,,4.3,3,100.0
0.0,,3.1,4,100.0
0.0,,2.8,4,100.0
0.0,,0.6,4,100.0
0.0,,3.4,4,100.0
0.0,,5.3,4,100.0
0.0,,9.7,4,100.0
0.0,,12.4,4,100.0
0.0,,15.1,4,100.0
0.0,,18.2,4,100.0
0.0,,20.7,4,100.0
0.0,,21.4,4,100.0
0.0,,22.6,4,100.0
0.0,,23.3,4,100.0
0.0,,22.6,4,100.0
0.0,,21.8,4,100.0
0.0,,18.2,4,100.0
0.0,,19.6,4,100.0
0.0,,17.6,4,100.0
0.0,,16.8,4,100.0
0.0,,15.8,4,100.0
0.0,,14.8,4,100.0
0.0,,14.9,4,100.0
0.0,,13.8,4,100.0
0.0,,13.6,4,100.0
0.0,,13.2,4,100.0
0.0,,12.6,4,100.0
0.0,,11.7,4,100.0
0.0,,11.8,4,100.0
0.0,,11.2,4,100.0
0.0,,11.2,4,100.0
0.0,,12.4,4,100.0
0.0,,12.8,4,100.0
0.0,,11.9,4,100.0
0.0,,9.0,4,100.0
0.0,,6.1,4,100.0
0.0,,5.7,4,100.0
0.0,,4.8,4,100.0
0.0,,4.9,4,100.0
0.0,,5.4,4,100.0
0.0,,5.4,4,100.0
0.0,,3.9,4,100.0
0.0,,5.9,4,100.0
0.0,,6.3,4,100.0
0.0,,5.4,4,100.0
0.0,,6.2,4,100.0
0.0,,5.4,4,100.0
0.0,,4.8,4,100.0
0.0,,4.4,4,100.0
0.0,,3.9,4,100.0
0.0,,3.3,4,100.0
0.0,,3.3,4,100.0
0.0,,5.6,4,100.0
0.0,,4.4,4,100.0
0.0,,5.5,4,100.0
0.0,,5.1,4,100.0
0.0,,5.0,4,100.0
0.0,,5.6,4,100.0
0.0,,5.2,4,100.0
0.0,,4.9,4,100.0
0.0,,4.9,4,100.0
0.0,,3.6,4,100.0
0.0,,4.6,4,100.0
0.0,,4.8,4,100.0
0.0,,4.0,4,100.0
0.0,,2.9,4,100.0
0.0,,2.9,4,100.0
0.0,,2.9,4,100.0
0.0,,2.1,4,100.0
0.0,,1.0,4,100.0
0.0,,3.0,4,100.0
0.0,,3.4,4,100.0
0.0,,3.1,4,100.0
0.0,,3.3,4,100.0
0.0,,1.0,4,100.0
0.0,,3.4,4,100.0
0.0,,3.0,4,100.0
0.0,,2.3,4,100.0
0.0,,4.0,4,100.0
0.0,,2.7,4,100.0
0.0,,3.9,4,100.0
0.0,,3.6,4,100.0
0.0,,4.1,4,100.0
0.0,,3.7,4,100.0
0.0,,4.3,4,100.0
0.0,,3.1,4,100.0
0.0,,2.8,4,100.0
0.0,,3.2,4,100.0
0.0,,3.0,4,100.0
