blink_rate,gaze_score,head_deviation,focus_label
0.0,100.0,1.4,3
0.0,100.0,0.9,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.9,3
0.0,100.0,0.6,3
0.0,100.0,0.6,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,2.1,3
0.0,100.0,0.5,3
0.0,100.0,0.9,3
0.0,100.0,0.3,3
0.0,100.0,1.1,3
0.0,100.0,0.6,3
0.0,100.0,0.5,3
0.0,100.0,0.7,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,1.0,3
0.0,100.0,1.4,3
0.0,100.0,0.6,3
0.0,100.0,1.7,3
0.0,100.0,0.1,3
0.0,100.0,1.2,3
0.0,100.0,0.1,3
0.0,100.0,0.4,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,1.4,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,1.4,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
0.0,100.0,1.1,3
0.0,100.0,0.1,3
0.0,100.0,1.5,3
0.0,100.0,0.5,3
0.0,100.0,0.4,3
0.0,100.0,1.1,3
0.0,100.0,0.8,3
0.0,100.0,1.1,3
0.0,100.0,1.0,3
0.0,100.0,0.7,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,1.5,3
0.0,100.0,1.7,3
0.0,100.0,0.4,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.1,3
0.0,100.0,0.7,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,1.0,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,1.5,3
0.0,100.0,1.2,3
0.0,100.0,0.3,3
0.0,100.0,0.7,3
0.0,100.0,0.4,3
0.0,100.0,0.8,3
0.0,100.0,0.4,3
0.0,100.0,0.9,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.7,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,1.4,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.3,3
0.0,100.0,0.3,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,0.9,3
0.0,100.0,0.7,3
0.0,100.0,0.6,3
0.0,100.0,0.1,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.6,3
0.0,100.0,1.9,3
0.0,100.0,0.1,3
0.0,100.0,1.0,3
0.0,100.0,0.3,3
0.0,100.0,0.6,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
0.0,100.0,0.7,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.9,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,1.2,3
0.0,100.0,0.0,3
0.0,100.0,0.1,3
0.0,100.0,0.9,3
0.0,100.0,0.5,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.5,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,0.8,3
0.0,100.0,1.2,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,0.4,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.7,3
0.0,100.0,1.4,3
0.0,100.0,0.4,3
0.0,100.0,1.2,3
0.0,100.0,0.4,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.3,3
0.0,100.0,0.9,3
0.0,100.0,0.2,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.2,3
0.0,100.0,0.7,3
0.0,100.0,0.6,3
0.0,100.0,0.5,3
0.0,100.0,1.0,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.0,3
0.0,100.0,0.5,3
0.0,100.0,1.3,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.0,3
0.0,100.0,1.1,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.0,3
0.0,100.0,0.0,3
0.0,100.0,1.0,3
0.0,100.0,0.8,3
0.0,100.0,0.7,3
0.0,100.0,0.0,3
0.0,100.0,0.1,3
0.0,100.0,0.8,3
0.0,100.0,1.0,3
0.0,100.0,0.1,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.3,3
0.0,100.0,1.0,3
0.0,100.0,1.1,3
0.0,100.0,1.0,3
0.0,100.0,1.9,3
0.0,100.0,0.3,3
4.68,100.0,0.5,3
4.66,100.0,0.7,3
4.63,100.0,0.4,3
4.61,100.0,0.3,3
4.59,100.0,0.4,3
4.57,100.0,0.2,3
4.55,100.0,0.6,3
4.53,100.0,0.8,3
4.51,100.0,1.4,3
4.49,100.0,0.1,3
4.47,100.0,1.7,3
4.45,100.0,0.1,3
4.43,100.0,0.4,3
4.41,100.0,0.5,3
4.39,100.0,1.0,3
8.74,100.0,1.9,3
8.7,100.0,1.1,3
8.67,100.0,1.3,3
8.63,100.0,0.1,3
8.59,100.0,0.3,3
8.56,100.0,0.1,3
8.52,100.0,1.1,3
8.48,100.0,0.6,3
8.45,100.0,0.2,3
8.41,100.0,0.2,3
8.38,100.0,0.1,3
8.34,100.0,0.3,3
8.31,100.0,0.4,3
8.27,100.0,0.1,3
8.24,100.0,0.0,3
8.21,100.0,0.2,3
8.17,100.0,0.7,3
8.14,100.0,0.4,3
8.11,100.0,0.2,3
8.07,100.0,0.0,3
8.04,100.0,0.9,3
8.01,100.0,1.0,3
7.98,100.0,0.8,3
7.94,100.0,0.4,3
7.91,100.0,1.0,3
7.88,100.0,0.1,3
7.85,100.0,0.3,3
7.82,100.0,0.6,3
7.79,100.0,0.1,3
7.76,100.0,0.1,3
7.73,100.0,0.7,3
7.7,100.0,0.3,3
7.67,100.0,0.9,3
7.64,100.0,0.1,3
7.61,100.0,1.0,3
7.58,100.0,0.9,3
7.55,100.0,0.7,3
7.53,100.0,1.6,3
7.5,100.0,0.8,3
7.47,100.0,1.9,3
7.44,100.0,2.2,3
7.41,100.0,2.4,3
7.39,100.0,3.5,3
7.36,100.0,2.6,3
11.0,100.0,4.0,3
10.96,100.0,3.4,3
10.92,100.0,3.1,3
10.88,100.0,3.3,3
10.84,100.0,2.9,3
10.8,100.0,2.8,3
10.76,100.0,3.4,3
